G013366805	.16
G013366925	.04
G013367775	.03
G013368515	.18
G013368795	.17
G013369335	.01
G013369385	.01
G013369485	.03
G013370205	.04
G013371085	.01
G013371215	.02
G013371465	.03
G013371495	.02
G013372105	.07
G013372125	.09
G013372145	.08
G013372165	.08
G013372185	.08
G013372205	.08
G013372225	.09
G013372265	.08
G013372285	.01
G013372585	.13
G013372625	.12
G013372845	.29
G013372875	.36
G013372925	.31
G013372965	.21
G013372975	.17
G013373005	.18
G013373015	.14
G013373065	.03
G013373085	.10
G013373105	.02
G013373125	.05
G013373175	.09
G013373205	.03
G013373245	.26
G013373265	.28
G013373325	.23
G013373335	.18
G013373365	.12
G013373375	.07
G013373385	.12
G013373425	.11
G013373445	.20
G013373515	.14
G013373545	.06
G013373575	.23
G013373595	.06
G013373625	.05
G013373635	.05
G013373795	.07
G013373935	.03
G013374015	.07
G013374095	.02
G013374115	.05
G013374135	.05
G013374835	.40
G013374855	.39
G013374995	.01
G013375035	.04
G013375155	.02
G013375335	.30
G013375375	.19
G013375385	.26
G013375395	.17
G013375535	.02
G013375555	.02
G013375935	.02
G013375995	.04
G013376005	.02
G013376015	.03
G013376045	.04
G013376095	.04
G013376105	.04
G013376175	.08
G013376455	.07
G013376475	.07
G013376875	.02
G013376985	.03
G013376995	.04
G013377005	.04
G013377015	.02
G013377075	.05
G013377085	.02
G013377095	.08
G013377115	.11
G013377195	.01
G013377235	.01
G013377255	.01
G013377275	.01
G013377295	.03
G013377535	.04
G013377785	.03
G013377855	.02
G013377885	.03
G013377905	.05
G013377995	.01
G013378055	.02
G013378075	.02
G013378335	.06
G013378445	.04
G013385145	.04
G013385175	.04
G013385425	.01
G013385635	.02
G013385825	.02
G013385965	.02
G013385985	.02
G013386115	.01
G013386165	.01
G013386585	.04
G013386765	.02
G013386825	.01
G013387205	.23
G013387215	.39
G013387455	.02
G013387465	.02
G013387475	.02
G013387485	.03
G013387495	.05
G013388295	.02
G013388355	.11
G013388415	.30
G013388425	.21
G013388435	.12
G013388445	.18
G013388455	.10
G013388515	.14
G013388525	.25
G013388545	.15
G013388555	.13
G013388565	.29
G013388605	.12
G013388635	.09
G013388645	.11
G013388675	.11
G013388685	.10
G013388735	.15
G013388745	.20
G013388755	.07
G013388795	.26
G013388805	.11
G013388845	.21
G013388965	.29
G013389015	.19
G013389025	.33
G013389055	.28
G013389075	.18
G013389105	.18
G013389115	.19
G013389125	.22
G013389365	.07
G013389455	.02
G013389595	.02
G013389665	.06
G013390125	.04
G013390565	.06
G013390595	.04
G013390605	.08
G013390615	.07
G013390945	.07
G013391385	.04
G013391405	.04
G013391415	.01
G013391475	.08
G013391695	.04
G013391765	.03
G013391805	.02
G013391845	.07
G013391955	.27
G013393185	.03
G013393195	.02
G013393325	.01
G013393345	.01
G013393365	.06
G013393405	.01
G013393415	.12
G013393545	.23
G013393905	.15
G013393945	.12
G013394045	.06
G013394085	.04
G013394185	.03
G013394305	.02
G013394385	.04
G013394595	.02
G013394655	.02
G013394695	.03
G013394775	.10
G013394795	.07
G013394855	.02
G013394915	.18
G013395055	.02
G013396335	.07
G013401435	.07
G013401555	.09
G013401995	.03
G013402795	.04
G013403245	.12
G013403565	.01
G013403585	.02
G013403865	.02
G013403875	.01
G013403915	.03
G013403925	.02
G013403955	.02
G013403975	.02
G013403985	.02
G013404075	.04
G013404085	.02
G013404595	.02
G013407595	.03
G013407765	.09
G013407835	.05
G013407855	.16
G013407865	.04
G013407925	.02
G013407935	.02
G013407955	.12
G013408055	.05
G013408095	.02
G013408145	.04
G013408175	.04
G013408245	.03
G013408285	.06
G013408295	.04
G013408305	.05
G013408315	.09
G013408335	.04
G013408415	.03
G013408425	.01
G013408445	.04
G013408525	.04
G013408535	.15
G013408555	.04
G013408565	.03
G013408655	.02
G013408665	.03
G013408685	.05
G013408745	.08
G013408765	.03
G013408795	.07
G013408825	.02
G013408865	.08
G013408925	.05
G013408985	.04
G013409005	.04
G013409015	.05
G013409045	.16
G013409065	.06
G013409135	.01
G013409205	.03
G013409255	.05
G013409305	.05
G013409345	.04
G013409365	.19
G013409425	.03
G013409465	.06
G013409475	.05
G013409505	.06
G013409575	.05
G013409595	.05
G013409625	.03
G013409645	.05
G013409745	.05
G013409785	.05
G013409845	.03
G013409865	.07
G013409935	.12
G013409985	.05
G013409995	.07
G013410015	.07
G013410035	.03
G013410065	.05
G013410105	.02
G013410115	.05
G013410215	.03
G013410305	.04
G013410345	.07
G013410355	.07
G013410375	.07
G013410405	.05
G013410455	.05
G013410545	.06
G013410565	.07
G013410655	.03
G013410665	.06
G013410675	.02
G013410745	.03
G013410755	.07
G013410775	.02
G013410875	.05
G013410945	.05
G013410955	.06
G013414195	.01
G013414345	.05
G013414645	.08
G013414665	.08
G013414685	.13
G013414705	.07
G013414725	.08
G013414745	.19
G013414795	.04
G013415105	.01
G013415115	.02
G013415125	.02
G013415235	.03
G013415245	.03
G013415305	.01
G013415325	.06
G013415365	.03
G013415415	.07
G013415425	.04
G013415485	.02
G013415845	.02
G013416015	.08
G013416325	.01
G013416395	.04
G013416405	.03
G013416435	.03
G013416445	.02
G013416455	.02
G013416485	.02
G013416525	.04
G013416555	.02
G013416595	.12
G013416635	.21
G013416775	.02
G013423485	.03
G013423785	.02
G013423955	.27
G013425485	.02
G013425525	.02
G013425765	.02
G013426185	.40
G013426735	.03
G013426755	.12
G013426785	.03
G013426795	.09
G013426805	.05
G013426815	.05
G013426895	.01
G013426915	.06
G013432195	.02
G013433315	.01
G013449375	.03
G013449685	.03
G013449725	.04
G013449735	.04
G013450155	.09
G013450215	.02
G013450295	.06
G013457415	.01
G013459645	.02
G013460135	.04
G013463155	.02
G013464485	.03
G013464915	.02
G013466425	.04
G013466785	.05
G013466985	.16
G013488205	.03
G013488225	.03
G013519935	.02
G013520865	.05
G013520985	.03
G013522705	.02
G013522725	.01
G013522825	.03
G013522925	.01
G013523055	.01
G013523125	.04
G013523165	.01
G013538855	.07
G013540605	.06
G013602415	.04
G013607485	.06
G013607635	.18
G013607665	.15
G013607775	.08
G013607875	.02
G013607945	.03
G013608025	.02
G013618475	.07
G013618625	.15
G013618635	.05
G013618865	.04
G013619035	.18
G013619105	.06
G013619125	.05
G013619145	.13
G013619155	.19
G013620795	.01
G013620825	.02
G013623775	.03
G013623835	.04
G013623905	.03
G013624435	.03
G013626165	.17
G013626205	.04
G013664685	.07
G013693735	.06
G013693755	.07
G013693795	.21
G013693815	.13
G013693835	.07
G013693855	.12
G013693875	.07
G013693915	.08
G013693955	.10
G013694095	.18
G013694105	.07
G013694245	.09
G013694365	.04
G013694495	.17
G013694595	.23
G013694625	.08
G013694635	.19
G013694645	.31
G013694685	.35
G013694695	.12
G013694745	.21
G013694795	.22
G013694825	.47
G013694835	.43
G013694845	.16
G013694885	.40
G013694945	.50
G013694995	.28
G013695005	.24
G013695055	.36
G013695075	.17
G013695115	.23
G013695145	.14
G013695175	.14
G013695195	.22
G013695245	.24
G013695255	.31
G013695265	.26
G013695295	.25
G013695335	.17
G013695355	.10
G013695385	.21
G013695395	.28
G013695405	.14
G013695435	.07
G013695465	.14
G013695475	.15
G013695495	.21
G013695505	.45
G013695575	.24
G013695595	.26
G013695665	.37
G013695685	.12
G013695705	.11
G013695715	.30
G013695765	.03
G013695775	.28
G013695785	.31
G013695835	.11
G013695855	.40
G013695885	.27
G013695905	.41
G013695915	.14
G013695925	.28
G013696015	.27
G013696045	.23
G013696065	.31
G013696105	.20
G013696185	.22
G013696235	.40
G013696265	.36
G013696275	.23
G013696305	.16
G013696315	.10
G013696365	.16
G013696385	.35
G013696395	.11
G013696425	.15
G013696465	.18
G013696525	.24
G013696535	.48
G013696555	.15
G013696595	.32
G013696665	.31
G013696745	.26
G013696785	.16
G013696805	.33
G013696835	.16
G013696905	.29
G013696915	.14
G013696945	.40
G013696965	.03
G013696975	.23
G013697005	.13
G013697015	.31
G013697045	.05
G013697055	.09
G013697085	.02
G013697225	.21
G013697245	.03
G013697265	.35
G013697275	.10
G013697295	.21
G013697365	.50
G013697395	.20
G013697465	.29
G013697585	.10
G013697625	.04
G013697635	.07
G013697645	.13
G013697655	.02
G013697705	.03
G013697725	.04
G013697735	.13
G013697775	.10
G013697785	.07
G013697825	.14
G013697905	.22
G013697915	.08
G013697955	.04
G013698055	.34
G013698095	.13
G013698135	.35
G013698165	.25
G013698185	.17
G013698195	.36
G013698215	.26
G013698285	.24
G013698305	.29
G013698335	.24
G013698385	.33
G013698395	.33
G013698435	.31
G013698495	.41
G013698525	.26
G013702265	.02
G013744875	.09
G013745115	.12
G013752535	.05
G013753875	.03
G013760785	.02
G013760845	.04
G013761005	.10
G013761175	.11
G013761245	.05
G013778305	.05
G013778325	.04
G013778345	.02
G013778455	.06
G013778505	.02
G013782625	.01
G013791585	.21
G013791675	.32
G013791705	.16
G013791745	.24
G013791765	.02
G013791775	.02
G013791855	.06
G013791885	.08
G013791905	.04
G013791935	.13
G013791955	.03
G013791995	.17
G013792005	.16
G013792055	.13
G013792075	.14
G013792135	.08
G013811645	.51
G013811715	.20
G013811765	.46
G013811805	.33
G013811855	.17
G013811945	.52
G013811975	.31
G013812005	.50
G013812065	.25
G013812145	.14
G013812235	.26
G013812245	.18
G013812265	.12
G013812385	.36
G013812395	.40
G013812465	.40
G013812485	.35
G013812505	.14
G013812515	.27
G013812655	.16
G013812695	.22
G013812775	.10
G013812805	.32
G013812825	.07
G013812905	.08
G013812955	.20
G013812985	.42
G013813075	.30
G013813125	.35
G013813135	.18
G013813145	.33
G013813185	.28
G013813215	.13
G013813265	.10
G013813345	.41
G013813355	.58
G013813435	.15
G013813565	.26
G013813605	.32
G013813615	.27
G013813675	.23
G013813715	.07
G013813755	.40
G013813765	.22
G013813775	.15
G013813825	.36
G013813875	.23
G013813905	.44
G013813955	.39
G013814015	.30
G013815325	.15
G013815345	.33
G013815355	.19
G013815385	.02
G013815395	.21
G013815405	.21
G013815465	.07
G013815485	.27
G013815505	.28
G013815535	.30
G013815575	.30
G013815585	.25
G013815685	.04
G013815725	.26
G013815775	.27
G013815785	.34
G013815795	.24
G013815995	.07
G013816105	.43
G013816135	.38
G013816225	.26
G013816245	.12
G013816255	.40
G013816265	.12
G013816275	.41
G013816325	.17
G013816405	.11
G013816415	.44
G013816445	.36
G013816485	.09
G013816505	.21
G013816585	.02
G013816595	.19
G013816615	.08
G013816645	.38
G013816685	.39
G013816695	.49
G013816725	.31
G013816785	.03
G013816805	.02
G013816845	.02
G013816855	.17
G013816895	.09
G013817025	.53
G013817045	.17
G013817065	.28
G013817115	.28
G013817135	.23
G013817205	.04
G013817245	.02
G013817305	.21
G013817345	.09
G013817365	.13
G013817375	.16
G013817465	.17
G013817545	.16
G013817555	.31
G013817595	.27
G013817655	.32
G013820755	.21
G013820765	.07
G013820855	.17
G013820865	.26
G013820875	.13
G013820915	.16
G013820975	.31
G013821025	.19
G013821195	.29
G013821265	.10
G013821315	.24
G013821425	.02
G013821455	.13
G013821475	.15
G013821525	.17
G013821585	.23
G013821605	.06
G013821615	.37
G013821825	.16
G013821865	.32
G013821905	.13
G013821985	.55
G013822005	.27
G013822015	.06
G013822085	.20
G013822125	.15
G013822155	.04
G013822245	.12
G013822265	.11
G013822275	.35
G013822285	.46
G013822345	.22
G013822395	.42
G013822425	.11
G013822485	.39
G013822585	.57
G013822685	.12
G013822695	.06
G013822725	.25
G013822735	.15
G013822765	.11
G013822795	.10
G013822855	.24
G013822915	.32
G013823055	.42
G013823135	.18
G013823245	.16
G013823285	.04
G013823325	.14
G013823365	.30
G013823385	.02
G013823485	.25
G013823505	.25
G013823565	.08
G013823625	.05
G013823635	.22
G013823655	.33
G013823725	.10
G013823855	.21
G013823945	.11
G013823965	.26
G013823985	.06
G013824015	.26
G013824045	.26
G013824055	.38
G013824085	.04
G013824115	.13
G013824165	.11
G013824215	.35
G013824245	.07
G013824265	.20
G013824325	.29
G013824375	.41
G013824385	.48
G013824485	.14
G013824585	.12
G013824615	.10
G013824645	.17
G013824685	.10
G013824715	.09
G013824755	.22
G013824835	.17
G013824865	.23
G013824905	.32
G013836145	.01
G013839445	.04
G013839525	.04
G013839555	.30
G013868055	.04
G013868135	.02
G013868155	.03
G013868415	.03
G013870515	.05
G013870525	.05
G013874595	.04
G013874835	.03
G013911065	.11
G013911085	.02
G013911165	.16
G013911195	.37
G013911345	.41
G013911415	.04
G013911515	.35
G013911545	.45
G013911595	.25
G013911625	.53
G013911645	.02
G013911655	.06
G013911715	.45
G013911745	.29
G013911755	.04
G013911835	.33
G013911865	.16
G013911885	.05
G013911965	.03
G013911975	.08
G013912005	.05
G013912065	.03
G013912105	.18
G013912375	.06
G013927005	.01
G013978595	.05
G013997645	.31
G014023125	.07
G014023275	.12
G014041915	.03
G014041935	.04
G014041995	.05
G014042015	.03
G014042165	.02
G014042345	.03
G014042355	.03
G014042365	.03
G014048425	.10
G014048465	.02
G014048475	.02
G014049385	.03
G014050145	.03
G014050225	.02
G014050525	.03
G014054525	.01
G014054725	.01
G014054945	.02
G014054985	.03
G014055005	.02
G014055025	.04
G014055465	.07
G014055495	.12
G014055525	.14
G014058405	.04
G014058425	.04
G014058705	.03
G014062315	.02
G014062345	.02
G014068355	.28
G014069575	.06
G014069875	.04
G014075215	.04
G014075255	.02
G014075275	.02
G014075295	.07
G014075995	.03
G014076415	.02
G014076495	.02
G014076845	.03
G014077005	.03
G014077095	.02
G014077505	.03
G014077625	.02
G014083865	.04
G014083945	.06
G014083985	.08
G014084025	.14
G014084045	.07
G014084105	.08
G014084125	.12
G014107455	.11
G014107495	.07
G014108865	.03
G014109725	.02
G014109765	.02
G014109805	.05
G014109825	.03
G014116815	.05
G014117215	.03
G014117265	.05
G014117325	.04
G014117425	.03
G014117445	.03
G014118685	.05
G014119005	.01
G014126615	.06
G014126825	.05
G014127105	.02
G014127285	.03
G014127485	.03
G014131695	.10
G014131735	.07
G014132155	.02
G014132315	.21
G014132355	.24
G014132595	.13
G014132615	.07
G014137855	.07
G014137865	.09
G014137945	.08
G014137975	.08
G014137995	.09
G014138045	.06
G014138095	.03
G014138265	.01
G014138285	.03
G014138435	.03
G014138605	.04
G014138625	.04
G014138645	.04
G014138725	.12
G014144855	.14
G014144865	.10
G014145095	.16
G014145145	.12
G014145225	.08
G014145325	.02
G014145335	.01
G014145395	.02
G014145455	.05
G014145505	.04
G014145585	.04
G014145615	.05
G014145635	.03
G014145665	.02
G014145675	.10
G014154935	.16
G014155705	.33
G014155765	.02
G014156375	.01
G014158035	.10
G014161445	.11
G014163555	.02
G014163735	.01
G014164505	.05
G014164585	.02
G014164775	.05
G014164785	.01
G014168535	.03
G014168815	.02
G014169315	.01
G014170305	.02
G014170335	.05
G014170375	.02
G014171475	.03
G014171555	.08
G014171575	.14
G014171595	.06
G014172375	.02
G014172405	.03
G014174155	.02
G014174165	.02
G014174215	.04
G014174255	.02
G014174275	.02
G014174305	.03
G014174355	.02
G014174375	.02
G014174395	.02
G014174405	.08
G014174475	.01
G014174495	.11
G014174515	.02
G014180685	.10
G014180715	.06
G014189435	.04
G014189455	.08
G014189505	.04
G014189535	.05
G014189855	.01
G014189875	.19
G014189895	.11
G014190015	.19
G014190035	.20
G014190055	.29
G014190095	.14
G014190155	.12
G014190175	.23
G014190215	.28
G014190235	.06
G014190275	.09
G014190295	.10
G014190355	.04
G014190435	.43
G014190475	.14
G014190515	.14
G014190535	.09
G014190575	.09
G014190615	.16
G014190675	.05
G014190745	.02
G014190775	.08
G014190805	.03
G014190875	.03
G014190895	.02
G014190915	.04
G014191035	.30
G014191055	.05
G014191195	.02
G014191255	.06
G014191305	.14
G014191355	.04
G014191375	.02
G014191425	.09
G014191495	.07
G014191505	.03
G014191535	.29
G014191545	.02
G014191605	.05
G014191715	.01
G014191725	.04
G014191755	.13
G014191775	.03
G014191855	.16
G014191875	.03
G014191975	.04
G014191985	.03
G014192015	.10
G014192055	.02
G014192065	.05
G014192095	.03
G014192105	.08
G014192115	.02
G014192155	.02
G014192215	.01
G014192225	.02
G014192275	.02
G014192285	.01
G014192335	.16
G014192375	.03
G014192395	.04
G014192415	.06
G014192425	.15
G014192475	.03
G014192515	.05
G014192545	.10
G014192585	.02
G014192625	.09
G014192645	.01
G014192715	.03
G014192745	.02
G014192915	.06
G014193025	.03
G014193115	.12
G014193255	.04
G014193285	.01
G014193315	.13
G014193375	.01
G014193395	.21
G014193425	.16
G014193515	.04
G014193585	.04
G014193675	.05
G014193695	.04
G014193845	.05
G014193895	.12
G014194695	.07
G014194975	.05
G014195095	.05
G014195325	.06
G014195435	.06
G014195445	.16
G014195485	.04
G014195505	.11
G014195535	.03
G014195545	.02
G014195585	.03
G014195635	.04
G014195655	.03
G014195685	.02
G014196055	.02
G014196115	.05
G014196125	.02
G014196195	.04
G014196205	.02
G014196225	.05
G014196255	.05
G014196295	.05
G014196305	.02
G014196335	.03
G014196345	.02
G014196425	.02
G014196455	.02
G014196495	.02
G014196505	.04
G014196515	.03
G014196525	.02
G014196535	.05
G014196595	.02
G014196615	.05
G014196625	.02
G014196635	.02
G014196715	.02
G014196745	.02
G014196765	.03
G014196795	.02
G014196805	.02
G014196835	.05
G014196845	.02
G014196915	.03
G014196925	.02
G014196965	.03
G014197015	.02
G014197035	.03
G014197055	.02
G014197105	.05
G014197135	.05
G014197145	.02
G014197205	.06
G014197245	.04
G014197255	.02
G014197265	.06
G014197275	.01
G014197395	.02
G014197435	.04
G014197445	.02
G014197535	.04
G014197615	.06
G014197695	.02
G014197755	.03
G014197795	.02
G014197805	.04
G014197855	.03
G014197915	.02
G014198245	.06
G014198335	.06
G014199155	.02
G014199195	.03
G014199205	.06
G014199215	.02
G014199255	.05
G014199265	.03
G014199295	.02
G014199305	.06
G014199325	.04
G014199335	.02
G014199395	.02
G014199415	.04
G014199435	.02
G014199445	.02
G014199525	.10
G014199535	.03
G014199595	.04
G014199615	.04
G014199625	.07
G014199685	.02
G014199795	.02
G014199915	.03
G014199935	.07
G014199945	.02
G014199955	.02
G014199985	.04
G014200015	.03
G014200045	.02
G014200175	.04
G014200275	.02
G014200305	.04
G014200375	.05
G014200395	.08
G014200405	.06
G014200435	.14
G014200455	.02
G014200495	.02
G014200505	.01
G014200575	.03
G014200595	.04
G014200605	.03
G014200675	.03
G014200725	.03
G014200755	.01
G014200805	.06
G014201095	.04
G014201115	.10
G014201135	.03
G014201145	.05
G014201195	.08
G014201255	.05
G014201265	.05
G014201315	.05
G014201335	.05
G014201355	.05
G014201375	.06
G014201415	.03
G014201465	.03
G014201505	.09
G014201515	.02
G014201585	.02
G014201615	.04
G014201655	.08
G014201675	.08
G014201705	.15
G014201715	.11
G014201735	.01
G014201775	.16
G014201805	.07
G014201825	.04
G014201835	.06
G014201875	.07
G014201885	.08
G014201905	.03
G014202035	.14
G014202075	.04
G014202115	.09
G014202195	.04
G014202215	.02
G014202225	.04
G014202275	.05
G014202295	.16
G014202315	.13
G014202335	.06
G014202345	.07
G014202395	.01
G014202415	.01
G014202425	.12
G014202435	.02
G014202475	.06
G014202495	.04
G014202505	.08
G014202575	.02
G014202595	.03
G014202635	.07
G014202645	.07
G014202695	.11
G014202755	.09
G014202765	.02
G014202825	.01
G014202895	.04
G014202905	.01
G014202935	.01
G014202945	.02
G014202975	.02
G014202995	.08
G014203015	.02
G014203025	.06
G014203045	.08
G014203095	.08
G014203115	.02
G014203125	.03
G014203155	.04
G014203215	.02
G014203225	.05
G014203235	.14
G014203275	.06
G014203325	.07
G014203355	.10
G014203395	.11
G014203535	.06
G014203545	.04
G014203555	.04
G014203595	.07
G014203605	.08
G014203645	.10
G014203665	.06
G014203695	.05
G014203705	.05
G014203715	.16
G014203735	.08
G014203755	.07
G014203795	.10
G014203805	.05
G014203835	.06
G014203845	.06
G014203855	.08
G014203965	.04
G014204135	.01
G014204315	.01
G014204325	.04
G014204415	.03
G014204435	.04
G014204495	.03
G014204515	.08
G014204525	.02
G014204535	.06
G014204545	.05
G014204625	.03
G014204635	.07
G014204695	.04
G014204715	.05
G014204745	.06
G014204755	.04
G014204795	.11
G014204815	.03
G014204835	.05
G014204855	.04
G014204865	.08
G014204895	.11
G014204915	.05
G014204935	.08
G014204945	.07
G014204975	.07
G014204985	.07
G014205015	.08
G014205055	.08
G014205075	.05
G014205115	.03
G014205135	.10
G014205155	.08
G014205165	.06
G014205175	.05
G014205215	.07
G014205225	.10
G014205255	.08
G014205275	.13
G014205295	.08
G014205335	.13
G014205635	.02
G014205675	.02
G014205685	.02
G014205765	.04
G014205795	.01
G014205835	.04
G014205845	.02
G014205875	.07
G014205885	.16
G014205895	.16
G014206815	.02
G014206875	.03
G014206945	.03
G014206975	.03
G014207095	.03
G014207135	.04
G014207185	.02
G014207215	.04
G014207235	.02
G014207255	.02
G014207355	.03
G014207375	.03
G014207425	.03
G014207435	.05
G014207445	.03
G014207505	.05
G014207535	.03
G014207565	.11
G014207595	.10
G014207635	.02
G014207645	.04
G014207655	.02
G014207705	.11
G014207745	.08
G014207845	.03
G014207855	.01
G014207905	.02
G014207935	.01
G014207955	.02
G014207965	.05
G014207985	.13
G014208035	.05
G014208045	.05
G014208095	.05
G014208105	.17
G014211915	.03
G014211975	.03
G014212015	.07
G014212055	.09
G014212125	.11
G014212135	.06
G014212175	.06
G014212315	.06
G014212495	.03
G014216315	.06
G014217215	.03
G014217255	.05
G014217335	.03
G014217355	.12
G014217545	.03
G014217565	.13
G014217605	.04
G014217625	.05
G014217685	.05
G014217785	.04
G014217805	.04
G014217835	.05
G014217855	.10
G014217875	.09
G014218215	.06
G014218255	.02
G014218295	.04
G014218335	.13
G014218355	.14
G014218705	.03
G014218805	.02
G014218825	.03
G014219015	.02
G014219065	.01
G014222285	.15
G014224155	.09
G014224355	.11
G014229095	.09
G014229245	.09
G014229645	.09
G014229965	.07
G014230055	.15
G014230085	.13
G014230145	.12
G014230305	.02
G014230315	.02
G014230355	.02
G014230465	.02
G014235185	.03
G014235765	.02
G014235785	.29
G014235875	.02
G014236655	.02
G014236755	.03
G014236795	.01
G014236855	.01
G014237365	.10
G014237395	.11
G014237405	.16
G014237455	.08
G014237465	.08
G014237545	.29
G014237605	.17
G014237695	.27
G014237715	.13
G014237835	.02
G014237855	.08
G014237865	.02
G014237875	.02
G014237915	.32
G014237925	.17
G014237955	.44
G014237965	.22
G014237975	.26
G014238055	.23
G014238065	.07
G014238125	.18
G014238155	.02
G014238195	.12
G014238205	.16
G014238225	.32
G014238275	.10
G014238285	.10
G014238315	.16
G014238325	.13
G014238335	.15
G014238345	.17
G014238395	.43
G014238415	.10
G014238425	.10
G014238445	.21
G014238475	.60
G014238525	.41
G014238535	.23
G014238595	.17
G014238615	.09
G014238625	.42
G014238775	.52
G014238785	.10
G014238825	.40
G014238855	.19
G014238905	.15
G014238935	.56
G014238945	.03
G014238965	.16
G014238985	.38
G014239005	.41
G014239035	.27
G014239155	.09
G014239225	.41
G014239255	.13
G014239265	.34
G014239275	.05
G014239335	.45
G014239355	.29
G014239365	.11
G014239435	.17
G014239455	.24
G014239505	.32
G014239555	.08
G014239575	.36
G014239655	.22
G014239665	.21
G014239685	.27
G014239715	.45
G014239735	.27
G014239775	.27
G014239855	.16
G014239895	.21
G014240005	.25
G014240065	.10
G014240165	.04
G014240275	.26
G014240355	.29
G014240365	.15
G014240375	.11
G014243345	.02
G014243395	.02
G014243445	.02
G014250475	.05
G014250515	.04
G014250675	.09
G014250685	.08
G014251235	.21
G014251255	.21
G014251275	.21
G014251315	.21
G014251335	.21
G014251375	.21
G014251555	.21
G014251575	.21
G014251595	.22
G014251635	.22
G014251655	.23
G014251695	.22
G014251715	.21
G014251735	.20
G014251775	.23
G014251795	.21
G014251815	.21
G014251955	.20
G014251975	.25
G014251995	.22
G014252015	.21
G014252035	.21
G014252055	.21
G014252075	.20
G014252095	.21
G014252115	.22
G014252255	.23
G014252275	.25
G014252295	.20
G014252315	.23
G014252335	.23
G014252355	.23
G014252375	.22
G014252395	.21
G014252415	.22
G014252435	.24
G014252455	.22
G014253015	.06
G014253065	.09
G014253075	.03
G014256275	.06
G014257025	.07
G014262665	.05
G014263395	.01
G014266025	.04
G014267175	.07
G014267345	.04
G014268445	.02
G014268495	.03
G014268505	.02
G014268595	.02
G014268655	.05
G014268745	.04
G014268755	.02
G014268815	.01
G014268825	.01
G014268885	.01
G014268975	.01
G014269025	.01
G014269185	.01
G014269285	.03
G014269395	.04
G014270035	.01
G014270065	.05
G014270105	.03
G014274465	.05
G014274685	.04
G014279595	.10
G014279755	.10
G014279775	.10
G014279795	.09
G014279815	.10
G014279835	.10
G014279875	.10
G014279895	.09
G014279975	.10
G014279995	.10
G014280035	.10
G014280175	.10
G014280195	.10
G014280235	.10
G014280435	.04
G014280875	.03
G014280935	.04
G014280965	.02
G014281055	.09
G014281125	.06
G014281965	.04
G014281985	.02
G014282005	.05
G014282275	.02
G014283215	.04
G014284115	.02
G014284125	.03
G014284175	.01
G014284195	.02
G014284235	.01
G014284255	.04
G014284275	.01
G014284305	.01
G014284335	.02
G014284365	.01
G014284475	.08
G014284505	.43
G014287275	.04
G014287475	.08
G014287585	.03
G014287615	.08
G014287635	.09
G014287675	.07
G014287795	.07
G014287815	.07
G014287875	.03
G014287895	.07
G014287955	.13
G014288065	.06
G014290175	.08
G014295035	.07
G014295415	.02
G014297265	.03
G014297285	.04
G014297365	.02
G014297445	.02
G014297465	.02
G014297575	.02
G014297595	.01
G014298075	.01
G014302835	.18
G014302995	.03
G014303395	.03
G014303735	.02
G014304815	.10
G014304875	.14
G014304965	.25
G014305015	.45
G014305025	.08
G014305095	.03
G014305155	.04
G014305285	.06
G014306095	.11
G014306105	.02
G014306625	.02
G014322765	.10
G014322795	.07
G014323405	.05
G014323545	.04
G014323565	.15
G014323605	.05
G014323665	.18
G014323675	.29
G014323705	.16
G014323725	.07
G014323765	.11
G014323785	.05
G014323795	.07
G014323825	.07
G014323835	.17
G014323865	.02
G014323925	.07
G014323935	.19
G014323965	.41
G014324045	.09
G014324065	.10
G014324115	.13
G014324365	.03
G014332515	.03
G014332695	.04
G014332745	.11
G014333425	.04
G014333445	.42
G014333525	.03
G014333585	.03
G014333615	.03
G014334015	.03
G014334055	.05
G014334095	.02
G014334115	.02
G014334135	.02
G014334325	.13
G014334335	.14
G014334735	.04
G014336955	.01
G014337155	.09
G014337195	.08
G014337215	.12
G014337235	.20
G014337255	.09
G014337915	.10
G014337925	.03
G014338005	.07
G014338185	.02
G014349105	.02
G014349155	.04
G014349235	.02
G014352855	.02
G014352875	.03
G014352935	.08
G014352955	.28
G014357575	.02
G014358015	.03
G014358075	.09
G014359355	.17
G014359405	.17
G014359475	.07
G014359565	.03
G014359685	.10
G014359745	.09
G014359765	.03
G014359855	.40
G014359885	.11
G014359905	.08
G014359965	.12
G014360005	.17
G014360015	.08
G014360055	.11
G014360065	.09
G014360105	.16
G014360155	.11
G014360195	.11
G014360205	.06
G014360335	.13
G014360385	.16
G014360395	.10
G014360465	.09
G014360495	.10
G014360565	.28
G014360585	.06
G014360645	.08
G014360655	.09
G014360685	.21
G014360755	.12
G014360805	.14
G014360825	.10
G014360845	.11
G014360855	.16
G014360895	.09
G014360905	.12
G014360945	.37
G014360985	.22
G014360995	.24
G014361015	.25
G014361055	.24
G014376325	.46
G014376345	.39
G014376355	.34
G014376425	.19
G014376435	.11
G014376445	.42
G014376525	.14
G014376535	.20
G014376575	.47
G014376585	.18
G014376645	.21
G014376655	.34
G014376695	.51
G014376765	.20
G014376785	.08
G014376805	.08
G014376815	.33
G014376885	.49
G014376915	.36
G014376935	.11
G014376985	.32
G014377015	.21
G014377045	.45
G014377055	.11
G014377145	.43
G014377155	.30
G014377245	.40
G014377305	.22
G014377385	.21
G014377395	.26
